x y z s1
-0.66309353 -0.01064466 0.01964968 1.87624818
-0.76951788 0.13303234 0.72856116 0.02719970
-1.04424666 0.08100313 -0.19004752 0.30234926
-0.45564936 0.01163937 0.19046369 1.24810117
-0.30612336 0.04810528 0.28301307 0.42620762
-1.18607447 0.39761307 0.09376554 0.08245617
-0.33053916 -0.30496894 -0.20769247 0.34305979
-0.56351543 -0.00425947 0.07076715 1.87571868
-0.32887121 -0.44130508 0.24345477 0.11822117
-0.59792952 -0.05094547 -0.36777881 0.61872460
-0.47423783 -0.60352696 0.16209850 0.02007448
-0.97302646 0.01336448 -0.02979221 0.62829000
-0.30761546 -0.04466379 -0.17353464 0.72786481
-0.72665067 0.31822069 0.13407424 0.67462360
-0.69640750 -0.05911160 -0.39179427 0.52097080
-0.50288145 -0.43995393 0.18794912 0.33952999
-0.56784460 0.59673795 -0.27503389 0.04583132
-0.62566552 0.44957193 0.29784741 0.14411043
-0.77405301 0.05599186 0.00049984 1.45492355
-0.52951103 -0.17467011 -0.02233010 1.56968060
-0.99951309 0.03378086 0.11250517 0.49794005
-0.65685485 -0.40376272 0.24713297 0.27311192
-0.50886874 -0.18150377 -0.07015011 1.42900891
-0.97516735 -0.25635253 -0.13445284 0.36212228
-0.29289480 -0.15987585 0.16005341 0.54208896
-0.73457905 0.06198689 -0.03534888 1.61822864
-0.38173585 -0.13370283 -0.39313206 0.31439214
-0.94548726 -0.13296937 -0.31226499 0.24043947
-0.49744700 -0.11644204 0.59365164 0.08292335
-1.03442865 0.05090829 -0.28198826 0.23781123
-0.72335034 0.03535487 -0.58134284 0.04937913
-0.54079347 0.47572687 -0.11335957 0.27643430
-0.53504804 0.25623042 -0.04098838 1.14847835
-0.74524005 -0.56893410 0.16024768 0.10727095
-0.62829210 -0.25317096 0.03164918 1.15186239
-0.74592009 -0.13210653 0.15157279 1.16908311
-0.93459560 0.26182882 -0.34942154 0.19387961
-0.76567535 0.48073655 0.28183869 0.07254410
-0.57559900 -0.23513255 -0.13231808 1.09469453
-0.58168117 0.00938081 -0.02271773 1.98543286
-0.60770813 -0.05359378 -0.36049468 0.70586005
-0.72912769 0.22865601 -0.34208357 0.40126148
-0.64738888 -0.20493848 0.02783761 1.35443753
-0.69715830 0.36934842 0.12664579 0.46925085
-0.92795079 0.16780700 -0.19366296 0.48970603
-0.74424909 0.07845476 -0.12293685 1.39152664
-0.37678605 -0.19362752 -0.15473664 0.75716229
-0.76409272 -0.14140969 0.27479789 0.69029501
-0.44280093 0.42748599 0.56691105 0.04586925
-0.85767926 0.01760478 -0.29405008 0.51393387
-0.79440148 -0.15752063 -0.26428872 0.62266598
-0.86297182 -0.03607109 -0.30417960 0.55011569
-0.38946826 -0.22943838 0.70239224 0.00796735
-0.71284611 0.01800441 -0.32383530 0.78679329
-0.17347706 0.27987517 0.07422897 0.20876102
-0.93670064 0.05266672 -0.28035776 0.39462734
-0.23441118 0.20229868 0.02385976 0.47391453
-1.20909392 -0.24585399 0.17194028 0.09840598
-0.29677908 0.27729245 -0.39800325 0.18330683
-0.52461192 0.25387880 -0.41458389 0.31229236
-0.60197613 0.06846060 -0.07519115 1.80966915
-1.06304046 -0.08142453 -0.08182636 0.26033293
-0.63701810 -0.14086786 -0.11075304 1.54351043
-0.60992657 0.11061365 -0.07610669 1.77468379
-0.70241223 0.02308851 -0.48022898 0.31350675
-0.48074122 -0.00014077 0.00992338 1.77561170
-0.35981642 -0.48820388 -0.49345847 0.05142877
-0.53154904 -0.00177921 0.04254424 1.92441631
-0.71553177 0.16608842 0.23315971 0.90990061
-0.47900443 -0.06520711 -0.52692235 0.17667691
-0.40769095 0.30543217 0.16113960 0.54802299
-0.81991061 0.16844860 0.21513243 0.68596407
-0.21029594 -0.21902748 -0.05661365 0.34467988
-0.41318199 0.01435252 -0.27933190 0.75116984
-0.49634593 0.14466541 0.02199072 1.46595145
-0.54510377 -0.06467648 0.36956973 0.60922389
-0.82517305 -0.14683019 0.00274638 1.09353764
-0.38026149 -0.37434329 -0.32757419 0.20066501
-1.10943213 0.00817381 -0.27957645 0.17028716
-0.69613753 0.16534455 -0.16038568 1.24295720
-0.54217949 -0.07483448 0.16802858 1.52393361
-0.48121798 -0.17298342 -0.04216294 1.33510967
-0.33906415 0.09834422 -0.34924051 0.32163067
-0.43609548 -0.27115266 0.35312827 0.34374974
-0.34397529 0.07247137 0.03930821 1.15053746
-0.65225806 0.16963099 -0.09269454 1.49413635
-0.54110753 0.21798359 -0.14045164 1.12888479
-0.75404818 -0.29859137 -0.26611819 0.35281894
-1.05709883 0.18245720 0.45222864 0.06295490
-0.24366776 -0.40652112 0.18121367 0.15614812
-0.24447341 -0.11420250 0.02536186 0.67572909
-1.10197326 0.06668404 -0.26588993 0.18814503
-0.55009125 -0.39030073 0.13571456 0.50849640
-0.34387183 -0.19579497 -0.28423065 0.40585094
-1.13900576 -0.06660338 -0.14539848 0.10238811
-0.98775485 0.11325469 -0.11249260 0.48337952
-0.86893399 -0.13864310 0.26782613 0.48129039
-0.44926576 -0.03250652 0.15477625 1.40274768
-0.89022799 0.00809253 0.03683058 0.91139080
-0.71745913 0.10886458 -0.19510836 1.19875417
-0.47254482 0.13796469 -0.72928997 0.03050268
-0.30242357 -0.76190814 -0.15401226 -0.00204036
-0.34366299 -0.07932168 -0.36654650 0.32151581
-0.87343427 0.25672644 -0.48037613 0.00805182
-0.31775222 -0.01377552 -0.29809883 0.46959727
-0.74577877 -0.25430609 0.21655630 0.64065511
-0.41689305 -0.42979028 -0.10089803 0.34259097
-0.81579642 0.32337749 -0.33752478 0.18833575
-0.19894272 -0.00832368 -0.29048360 0.28048488
-0.76931855 -0.20040471 -0.31865460 0.43185305
-0.57629329 -0.30697889 -0.54509155 0.09552616
-0.69491912 -0.45071405 -0.18804022 0.16473837
-0.82727572 -0.21780402 0.50024078 0.19264201
-0.58589711 0.06134275 -0.44409957 0.36839479
-0.76349078 0.05382566 -0.25613223 0.79266180
-0.37298429 -0.30067415 -0.07159153 0.55871699
-0.74651291 0.04108016 -0.16012252 1.29678557
-0.66772341 -0.05903252 -0.18359694 1.38574143
-0.47872653 0.05959709 -0.02215349 1.69619041
-0.70761458 0.19913601 -0.05895856 1.24120644
-0.67667432 0.02617251 0.42414667 0.39020041
-0.93508905 0.19246422 -0.47329279 0.04275562
-0.54568171 0.39377071 0.12216713 0.50621748
-0.55734373 -0.14011237 0.00776180 1.71983829
-0.66301570 -0.19649415 -0.07246890 1.33232946
-0.55040471 -0.19180427 -0.20157046 1.02717474
-0.94006086 0.09768126 0.13633082 0.55849537
-0.54208489 0.24129262 0.02196691 1.19528356
-0.50199727 0.07595936 -0.02288500 1.76108589
-0.73270546 0.55353815 -0.11298774 0.11205478
-0.76646943 0.10850246 0.06296360 1.40830039
-0.95119789 0.28066956 -0.02354864 0.38178772
-0.87773277 0.29719603 0.15641889 0.36866071
-0.91613550 0.44429571 0.16469934 0.18161175
-0.60254903 0.39755470 0.03982445 0.52046474
-0.60702077 -0.16507503 0.14546261 1.40255617
-0.48084926 0.00367003 -0.19749659 1.30049971
-0.56751754 -0.01744970 -0.33336858 0.86209281
-0.96795309 0.14128834 -0.65047208 0.06313550
-0.54864737 -0.11952076 0.32706165 0.72137694
-0.72336705 0.16487105 -0.09922846 1.26508587
-0.57156296 0.18420913 -0.11563893 1.31131421
-0.35086128 -0.24842447 0.07364821 0.70315728
-0.36934007 0.16500937 0.47911122 0.15685984
-0.79085983 -0.34478731 -0.24858378 0.30402105
-0.43488936 0.12448073 0.02556416 1.42639226
-0.88073926 0.19171682 -0.30617619 0.35109202
-0.31026260 0.71435961 0.09161279 0.04676055
-0.45422297 -0.12321494 -0.45255333 0.22889635
-0.75067984 -0.27322381 -0.36175114 0.33856936
-0.16941001 0.06821563 0.09492190 0.40972481
-0.67725559 -0.04321777 0.24113767 1.20196139
-0.60808428 0.13267348 -0.04900107 1.73109771
-0.68553822 -0.35172854 -0.49443727 0.08411190
-0.66539048 0.01412417 -0.32153251 0.80748426
-0.60861872 0.01343814 -0.53900200 0.24860576
-0.82878116 0.10181597 0.09676468 1.08535393
-0.88841873 0.03961201 0.25560181 0.60253282
-0.40573176 -0.02382145 -0.11699408 1.28175633
-0.75733612 0.11695495 0.04877599 1.34892073
-0.44264900 0.03296845 0.20469099 1.08826490
-0.57635187 0.19617218 0.21770569 0.98943557
-0.80113166 -0.45203601 0.38587321 0.10324622
-0.53583532 -0.42862147 -0.17845487 0.33698786
-0.40703143 -0.06991921 -0.12801535 1.27427016
-0.24977953 -0.26182179 -0.19953834 0.30873382
-0.54715338 0.09761373 0.12408576 1.55650928
-0.37219049 0.04964466 0.12234598 1.14654798
-0.66480231 0.01567458 0.02688355 1.92248551
-0.54622547 0.19313495 0.13878642 1.19558149
-0.58894575 -0.20228150 0.01691781 1.43622031
-0.60700445 0.04829539 0.55163133 0.15845807
-0.73094319 0.10557225 0.26711552 0.84759131
-0.57549952 0.58446128 -0.09450982 0.10010165
-0.51897769 -0.19970144 -0.08788118 1.33003853
-0.53776652 0.21157602 0.07977371 1.31991443
-0.28522129 -0.02374133 -0.08304213 0.83250170
0.07599628 0.09855941 -0.17987039 0.13358096
-0.77356594 -0.23566998 0.23414234 0.56295652
-0.69109432 0.03184062 -0.01587717 1.91556122
-0.41712690 -0.21168602 -0.26889307 0.61190467
-0.54392567 0.15023982 0.08313308 1.55396616
-0.80236343 0.16937121 -0.18596523 0.74816730
-0.73038466 -0.23598838 0.32528959 0.45349560
-0.44164461 0.15124834 0.31180286 0.59150198
0.10316231 -0.42730653 -0.18459415 0.06206987
-0.75404377 -0.21270491 -0.26939581 0.59678804
-0.67491327 -0.30415093 0.08376059 0.82351470
-0.58707542 0.12025717 0.12693211 1.57280341
-0.44924829 -0.09335223 0.53028585 0.11682215
-0.54139222 -0.46562119 -0.25059394 0.16614075
-1.03512575 0.00433366 -0.03045131 0.41735385
-0.71710642 0.50273153 0.13724572 0.23912055
-0.41847541 -0.23276837 -0.24978622 0.60771225
-0.59079863 0.04325178 -0.46407789 0.36998898
-0.64507676 0.00351802 -0.05378729 1.92191654
-0.80334760 -0.13488380 -0.04421480 1.25780728
-0.57729999 0.15119790 0.27021405 0.82608791
-0.67358693 -0.11403905 0.10941392 1.63342126
-0.44728877 -0.10855011 0.19759837 1.16431067
-0.35510366 0.32292162 0.44458023 0.11632770
-0.81660403 0.00347455 0.00281942 1.38585555
-0.62451839 -0.16231573 -0.37139050 0.50467299
-0.57683014 -0.19208891 0.02149837 1.45002353
-0.79851089 -0.27491459 0.05857459 0.72110311
-0.56226962 0.14482049 0.54646594 0.13582965
-0.53067762 0.12127044 -0.26939033 0.95072690
-0.92172686 0.39570736 -0.23086994 0.16362758
-0.86098602 -0.00977473 -0.02254810 1.20752487
-0.82562663 -0.07624330 0.30734393 0.57141028
-0.80149840 -0.34841812 0.23564841 0.26686455
-0.47692577 -0.15512966 -0.39554175 0.45743666
-0.78615584 -0.01367611 0.29141802 0.68836001
-0.85914549 -0.02112997 0.16878616 0.87559636
-1.19531684 0.25844654 -0.29561264 0.03973692
-0.51700113 0.06167079 0.27114660 1.00812222
-0.46226890 -0.59432262 -0.19619481 0.00745838
-0.56544872 -0.04874497 0.11940268 1.69405731
-0.40265836 0.15211293 -0.05356874 1.10505217
-1.06158425 -0.11387031 0.10409204 0.30271136
-0.87261181 0.15781868 0.22709832 0.61654889
-0.56828326 -0.76594497 -0.31952209 -0.04249580
-0.12845271 -0.13663445 -0.49603581 0.07621159
-0.29118815 0.00333890 0.27623512 0.51651289
-0.53076033 0.11463978 0.09075231 1.58174958
-0.42562792 0.56935761 0.24275158 -0.01553891
-0.99508483 0.11166538 0.28537019 0.20618425
-0.29932480 -0.10665125 0.29123611 0.39931646
-0.36806440 0.64312936 -0.18750043 0.09203205
-0.72685014 -0.07652976 -0.12255554 1.46500566
-0.82250519 -0.69066888 -0.10867487 -0.01774607
-0.50766049 -0.12330546 0.48384530 0.23920510
-0.59665605 0.32275726 0.06535510 0.75825369
-0.39339817 0.06981039 0.34219616 0.52784031
-0.58601516 0.12403018 0.09158323 1.59882078
-0.67207136 0.10124558 0.55859656 0.09727363
-0.66759924 0.10486622 0.31444474 0.78565836
-0.31493668 0.00292910 -0.59584718 0.12279956
-0.47082430 -0.55486856 0.36748431 0.13132952
-0.55763153 0.24991850 -0.22552778 0.72472788
-0.98812687 0.06518860 -0.00840086 0.52593187
-0.72288521 0.02116532 0.69185897 0.05315976
-0.39136861 0.26237465 0.21098422 0.58797528
-0.23013446 -0.04751792 -0.51369033 -0.01645138
-0.64714653 0.20293393 -0.24245010 0.85699352
-0.64409149 -0.17294244 0.37550731 0.45413816
-0.41263575 0.16288516 0.15540033 0.90171436
-0.60931231 0.04938907 -0.29629615 0.88875420
-1.14661049 0.03752028 0.08099756 0.13247755
-0.29768386 0.39283395 0.39249962 0.07396767
-0.84950590 -0.08806626 0.12008357 1.02995113
0.03297617 0.37002480 0.27984929 0.04195777
-0.69694699 -0.22079991 0.19722697 0.92873262
-0.87516532 -0.05960909 -0.02869449 1.02711143
-0.20177198 -0.08867433 -0.60981241 -0.00538777
-0.47388884 -0.17475546 0.01065776 1.34958034
-0.62167618 -0.06842600 0.19758515 1.41169141
-0.98321622 -0.12925356 0.17100948 0.44239449
-0.75352119 -0.40220168 0.16713884 0.33228921
-0.31922634 -0.01124880 -0.49021140 0.10281820
-0.42350756 -0.41497197 0.07719982 0.36302638
-0.82186596 -0.28995982 -0.11047750 0.61399258
-0.64582439 -0.16105206 0.14717582 1.37111065
-0.71151734 0.24504772 0.07029329 1.02195079
-0.77438930 -0.21648497 -0.41187407 0.22879662
-0.52731671 -0.08864689 -0.59304888 0.12587960
-0.73392872 -0.22525851 0.39391940 0.29336408
-1.02569465 -0.36033770 0.27749241 0.06082413
-0.26080921 -0.18624573 -0.15802146 0.51831593
-0.44594115 -0.58177495 -0.46529842 -0.03874527
-0.67018335 0.38747264 -0.10893252 0.57987214
-0.57476580 0.28344732 0.52672118 0.07639392
-0.74421212 -0.00420918 0.45551381 0.33304044
-0.98054982 0.25689527 -0.25457888 0.19679539
-0.57438191 -0.06065476 -0.23950290 1.20689115
-0.84577548 0.06910359 0.24888483 0.68283597
-0.63243405 0.01752829 0.14279352 1.70273153
-0.84290469 0.18492313 0.20483577 0.63456333
0.05090657 -0.09402605 -0.11452045 0.12037249
-0.40775853 0.20477604 -0.13377179 0.96551232
-0.70079067 0.13528271 -0.20689606 1.10553220
-0.70263350 0.02239819 0.24898467 1.06122707
-0.75114965 -0.46059612 -0.47914937 -0.01795694
-0.91485327 -0.32829193 -0.03865269 0.42682955
-0.89722004 -0.17568874 -0.19352147 0.52001121
-0.71012697 0.33062608 0.16548690 0.66110977
-0.59596765 -0.11525657 -0.10830816 1.63941505
-0.51806338 0.14604227 -0.22690438 1.03662318
-0.59087981 -0.50790489 0.05292845 0.23429168
-0.40946269 -0.07001716 0.45413175 0.34308078
-0.82030961 0.05436010 -0.00895619 1.21363790
-0.62507442 -0.02858054 0.02677626 1.97285924
-0.38801031 0.34443406 -0.00056256 0.50126552
-0.39617098 -0.17544174 0.19148886 0.79811196
-0.79049788 0.27266498 0.55266022 0.06837846
-0.63052097 -0.54813587 -0.13701823 0.12813367
-0.29203122 0.13826920 0.06222840 0.75820013
-0.34783291 0.12111336 0.30443130 0.48065486
-0.37014408 0.38042511 0.08969902 0.30813052
-0.37368515 -0.07678177 -0.15036520 1.04486630
-0.17330809 0.05405117 0.20122014 0.34081502
-0.56906500 -0.14662891 0.00274572 1.63687872
-0.24100150 0.13881002 -0.42786829 0.20199354
-0.65381111 0.44557345 -0.05344922 0.41791416
-1.05011967 0.47326222 0.17059813 0.07861590
-0.61750321 -0.09285443 0.27058798 1.04190874
-0.73549585 0.28706411 0.13554882 0.74226467
-0.53882952 0.03637870 -0.04374201 1.93268984
-0.33858997 -0.21633571 -0.40548128 0.25765660
-0.44638997 0.15780958 0.12006029 1.21638609
-0.49806791 -0.08013509 0.19687068 1.23591221
-0.61138953 -0.12177839 -0.07797283 1.67678054
-0.09484008 -0.43374402 0.12494703 0.07119426
-1.01977761 -0.02705833 -0.10840687 0.44857008
-1.12125707 0.09725940 -0.09500952 0.17504802
-1.12480159 0.20989202 0.35875154 0.02508433
-0.22746891 0.08973911 0.01151453 0.65540441
-0.26796084 0.42059590 0.28339218 0.05098620
-0.83538440 0.05033621 0.10987904 1.07829660
-1.05240424 0.11734016 0.56824796 -0.03111458
-0.44001596 0.36835327 0.04572868 0.47490631
-0.61830458 0.09531785 -0.20395666 1.35723167
-0.84094380 0.31657614 0.34308559 0.25178094
-0.84777658 0.24199970 -0.02173999 0.73016707
-0.51504786 0.11505466 0.24858762 1.02763469
-0.57932045 0.35254050 0.07735321 0.67260040
-0.44395393 -0.20831565 0.53966475 0.05275164
-0.48254377 0.17824936 -0.40204645 0.44446291
-0.80567551 0.30947092 0.07172278 0.66131229
-1.07844493 0.25957248 -0.13594570 0.15933586
-0.24717075 -0.02195892 0.05117667 0.65987652
-0.30526136 -0.22437324 -0.24821170 0.37307211
-0.64912461 0.20679320 -0.33271931 0.51791825
-1.01700865 0.20593023 -0.15074458 0.27677655
-0.69805650 -0.46420260 -0.16974483 0.25343769
-0.60189182 0.23259446 -0.19280754 0.92107995
-0.18565597 -0.17113901 -0.17077295 0.24071022
-0.21566061 0.05286504 -0.13800618 0.57668095
-0.63878328 0.33826839 0.36655070 0.25793134
-0.80419829 -0.01060845 0.02253921 1.42391593
-0.84656003 -0.01392126 0.00133072 1.18622427
-0.31494763 0.30185626 -0.08230235 0.38754643
-0.65348829 0.16607308 -0.14629711 1.29504420
-0.45283996 -0.02197662 -0.24234964 1.00655055
-0.83920918 0.36176467 -0.03910537 0.44024941
-0.18991148 -0.12840907 0.07280130 0.45339706
-0.00183082 -0.26434669 -0.47445362 0.04513799
-0.27835247 -0.20670228 -0.00517659 0.63251015
-0.74647955 0.06704070 -0.23763405 1.07847518
-0.64498502 0.11245383 -0.25207722 1.05784067
-0.77502101 -0.08684571 -0.35720386 0.54641716
-0.70564025 0.02969913 -0.09988724 1.68446792
-0.66784412 -0.00497542 -0.16393587 1.46222036
-0.42723436 0.35899453 -0.11609510 0.47010243
-0.47870044 -0.05990429 0.09137184 1.56705446
-0.20855512 0.12716489 -0.44335363 0.10502854
-0.48650109 0.30821594 -0.05539904 0.76179841
-0.35109130 -0.17252889 -0.37138479 0.31946764
-0.56470775 -0.43911918 -0.05994275 0.42442022
-0.27828943 -0.47744073 -0.31987420 0.10213577
-0.85800806 -0.01582996 -0.09142920 1.13370618
-0.25021590 0.23858708 0.12381824 0.32994086
-0.56359242 0.09830744 -0.21549559 1.19139073
-0.38569741 -0.27801106 0.20884425 0.61528743
-0.30346437 0.05271615 -0.04405326 0.96595236
-0.49992252 -0.71537959 0.07556455 0.03363725
-0.62833850 -0.01265703 0.17663313 1.53106851
-0.61869223 -0.28505171 -0.03535067 1.00043315
-0.58311113 0.02873348 0.04047984 1.87735850
-0.34015774 -0.27150864 0.04392511 0.57617619
-0.27751758 -0.43365287 0.04491167 0.16848646
-0.74634463 -0.09267760 -0.22620188 0.98821019
-0.64238768 0.46031390 -0.31610759 0.12316276
-0.89240250 -0.32548364 0.43185457 0.18809838
-0.71558493 -0.00640977 -0.10069574 1.63367697
-0.83610572 -0.05878766 0.61456090 0.06359144
-0.25198227 -0.21323445 0.16189353 0.41264732
-0.80788069 -0.44409191 0.25487773 0.18053147
-0.30997679 0.26151306 -0.11746631 0.48184654
-0.64169393 0.18744139 0.09787401 1.40792839
-0.69840937 -0.40476796 0.02846880 0.48558729
-0.33024759 -0.29939707 0.15968985 0.36671676
-0.51711458 0.18753707 0.21799387 0.94391308
-0.77361631 -0.40423985 -0.13337988 0.33679498
-0.37771817 -0.13550098 -0.17351083 0.87631790
-1.05533759 0.43816189 0.20642841 0.07067893
-0.40752600 0.24193135 0.14417709 0.78393546
-0.66108221 -0.04094103 -0.10689109 1.75890802
0.05868519 0.13897801 -0.11595011 0.14720839
-0.48362581 -0.25271723 0.37612668 0.32619701
-0.76526727 0.12527136 0.26649441 0.68726984
-0.50380786 0.02361750 0.00270052 1.87405163
-0.61411027 -0.14417462 -0.11237086 1.53094745
-0.23010241 -0.02713416 -0.19644907 0.42464475
-0.72907440 0.27509267 0.16890166 0.74170429
-0.45991771 -0.06438030 0.14334062 1.40846988
-0.76089028 -0.06490351 0.24245112 1.00043642
-0.38143058 -0.24547746 -0.21388161 0.57585553
-0.57282446 0.43153309 -0.47889129 0.07515246
-0.53041677 -0.34401083 -0.15858275 0.61890242
-0.69110710 -0.10512709 -0.13344898 1.45511210
-0.59819823 -0.13381389 -0.36561435 0.58198173
-0.40503260 0.18821804 0.21079358 0.72423564
-0.98518362 0.07472954 0.16899471 0.48143434
-0.85780052 0.00229331 -0.02906666 1.07697121
-0.13946234 0.48112401 -0.41608910 0.04489858
0.02348175 -0.22880643 0.24516832 0.06578370
-0.35737550 -0.24892256 0.12331695 0.68269261
-0.62688344 0.13858250 0.05766808 1.61646288
-0.30091513 0.01884989 -0.04196852 0.93765346
-0.32598394 0.14509899 0.18295335 0.68225793
-0.76614667 -0.26131570 -0.14193054 0.77783186
-0.75520535 0.19654982 0.24399601 0.68016201
-0.63878257 0.35772975 0.34211735 0.28180788
-0.53915027 -0.20547294 0.39384416 0.30067665
-0.61525434 0.03154130 -0.08490126 1.83752406
-0.82244758 -0.36715986 0.15821708 0.28700810
-0.79585026 0.76488281 -0.27151840 0.03912737
-0.91434562 0.12753468 0.38232837 0.24274253
-0.58385259 0.14306061 -0.46088685 0.30482898
-0.76937789 -0.26840393 -0.47376146 0.19202399
-0.57075494 -0.56070691 -0.33054899 0.04552977
-0.73429845 -0.20782146 0.09910213 1.13075810
-0.52360495 0.22344969 0.18809593 0.93841293
-0.31479680 -0.00047960 0.07586673 0.96566744
-0.47212157 0.03541417 -0.09929858 1.64317924
-0.68311063 -0.20438960 0.10540421 1.29843655
-0.62350379 -0.16579344 -0.16556120 1.24268015
-0.90259968 0.24471034 0.01965442 0.59765801
-0.81570000 0.20213694 -0.14011220 0.83259057
-0.95162516 0.25530557 -0.13427425 0.37003405
-0.70222477 0.01029501 0.28564731 0.93784287
-0.59499068 -0.29977928 0.13596925 0.79724683
-0.72124743 0.47198099 -0.00027993 0.13304541
-1.15875887 0.08934124 0.48614945 0.08075053
-0.20601993 0.45773857 -0.25494005 0.02853037
-0.37196190 -0.18049863 0.05607235 0.95354643
-0.91823811 -0.16111394 -0.16906167 0.53709263
-0.37536118 0.20017978 0.06920493 0.87273089
-0.93760535 -0.07790986 -0.18652912 0.55996570
-0.38258106 0.29454621 0.26409640 0.36440090
